Agglomeration_ID,agglosName,x,y,Pop2015,ISO3,Region,Between,degree
1530,Baledweyne,45.204,4.741,176800,SOM,East,18711.11267,1
3307,Gabes,10.104,33.894,176522,TUN,North,263510.7746,3
7498,Relizane,0.551,35.732,176170,DZA,North,1076410.191,4
98,Abu Kabir,31.671,30.733,176133,EGY,North,8512384.232,3
3464,Gemena,19.772,3.234,175000,COD,Central,98410.20512,3
7665,Saida,0.149,34.859,174902,DZA,North,398191.2419,5
6329,Mufulira,28.269,-12.556,174818,ZMB,East,246373.0769,3
472,al-Arish,33.722,31.116,173664,EGY,North,523186.1124,3
6974,Offa,4.726,8.139,173549,NGA,West,2117812.54,2
3979,Ikerre,5.244,7.493,173512,NGA,West,2954666.81,3
6952,Obuasi,-1.688,6.211,173463,GHA,West,715964.1462,3
1627,Bani Rafi,30.955,27.369,173374,EGY,North,5012602.916,2
5109,Kum Umbu,32.972,24.497,172880,EGY,North,1018733.704,1
3467,George Central,22.482,-33.978,171961,ZAF,South,967948.7033,3
1733,Baydhaba,43.654,3.12,170200,SOM,East,19553.69737,2
8980,Welkom Central,26.74,-27.973,169874,ZAF,South,683001.0818,3
7768,San-Pedro,-6.67,4.756,169513,CIV,West,34946.18915,2
979,al-Saf,31.301,29.574,169497,EGY,North,8534106.715,2
9052,Yambio,28.386,4.592,168900,SSD,East,8376.513366,2
4354,Kafr Dawud,30.852,30.393,168108,EGY,North,24474371.4,4
6681,Nezla,6.079,33.114,166989,DZA,North,202372.5492,5
8176,Soroti,33.72,1.668,166810,UGA,East,140432.4291,2
8803,Uvira,29.141,-3.385,166000,COD,Central,97664.44576,3
2201,Bukoba,31.816,-1.314,165878,TZA,East,63616.16127,2
186,Adikpo,9.237,6.876,165847,NGA,West,401531.028,1
6609,N'dalatando,14.916,-9.3,165624,AGO,Central,286656.5095,2
175,Adfu,32.866,24.958,165423,EGY,North,1085905.061,3
6363,Mumba,22.475,2.186,165000,COD,Central,73336.62015,2
3320,Gagnoa,-5.959,6.133,164910,CIV,West,188955.5421,3
3293,Funtua,7.313,11.513,164204,NGA,West,959158.9412,4
5900,Medea,2.758,36.271,163776,DZA,North,3463926.834,3
2488,Cidade de Tete (Leste),33.617,-16.142,163323,MOZ,East,1456235.644,3
4431,Kakuma,34.841,3.731,162651,KEN,East,76573.37441,2
1230,Anshas al-Raml,31.456,30.343,162309,EGY,North,6515383.2,3
4748,Khenchela,7.147,35.426,162091,DZA,North,1299338.789,5
4481,Kamina,24.978,-8.736,162000,COD,Central,137528.4168,2
3814,Hlabisa,32.171,-28.38,161534,ZAF,South,522248.107,2
8623,Tsevie,1.216,6.342,161486,TGO,West,3250481.584,2
5291,Livingstone,25.848,-17.841,161094,ZMB,East,17042.52024,3
9114,Zaki Biam,9.613,7.522,160857,NGA,West,254319.6,1
526,al-Barahma,32.814,25.994,160103,EGY,North,537500.0177,2
641,al-Ghardaqa,33.824,27.175,160047,EGY,North,650307.4399,2
2303,Bwari,7.371,9.279,159392,NGA,West,2053431.681,2
4208,Jijiga,42.798,9.358,159300,ETH,East,176201.961,3
6268,Moundou,16.066,8.574,158803,TCD,Central,53966.87472,3
1,10 Ramadan,31.741,30.288,158515,EGY,North,33652162.52,10
572,al-Damazin,34.35,11.806,158498,SDN,North,199492.2067,1
5443,Madibeng A,27.965,-25.608,157596,ZAF,South,2225999.291,2
497,al-Ayyat,31.267,29.644,157222,EGY,North,33845585.93,10
1899,Bilqas,31.364,31.219,157107,EGY,North,17690454.48,5
8283,Taher,5.888,36.763,156735,DZA,North,1580060.681,1
1369,Atsa,30.802,29.25,155844,EGY,North,1343108.428,1
9096,Yumbe,31.257,3.449,155271,UGA,East,31253.4391,1
6418,Musoma,33.8,-1.522,155098,TZA,East,83075.9349,1
8186,Souk Ahras,7.951,36.284,154767,DZA,North,548259.0574,5
5631,Man,-7.548,7.403,154617,CIV,West,88292.58341,3
2476,Cidade de Lichinga,35.261,-13.303,154035,MOZ,East,3607.680174,1
5565,Makeni,-12.042,8.88,153839,SLE,West,82854.11612,3
6425,Mutare,32.683,-18.978,153729,ZWE,East,1588276.774,3
5853,Mbanza Congo,14.232,-6.262,153075,AGO,Central,75617.51204,3
6306,M'Sila,4.537,35.712,153064,DZA,North,1052287.722,4
8239,Sunyani,-2.326,7.333,152389,GHA,West,534398.276,4
2986,Ejigbo,4.314,7.898,152387,NGA,West,1340845.128,2
8231,Sumbawanga,31.628,-7.971,151588,TZA,East,41609.22861,2
1426,Azare,10.187,11.674,150900,NGA,West,213026.3861,5
7870,Sennar,33.616,13.547,150899,SDN,North,14593.29905,1
2317,Cafunfo,18.001,-8.771,150536,AGO,Central,5969.387834,1
8311,Tala/Kangundo,37.374,-1.293,150278,KEN,East,600599.6954,2
4539,Kapenguria,35.115,1.159,149931,KEN,East,1360159.819,2
3993,Ikot Ankan,7.66,5.134,149651,NGA,West,7310555.781,2
8786,Uromi,6.221,6.74,149483,NGA,West,449494.1083,2
8404,Taza,-4.008,34.217,149136,MAR,North,469973.3431,4
7456,Rabak,32.741,13.186,148969,SDN,North,598636.4198,3
2276,Butajira,38.341,8.078,148717,ETH,East,169647.3272,1
5889,Mdantsane,27.766,-32.942,148658,ZAF,South,2847344.866,2
8345,Tanan,31.289,30.222,148334,EGY,North,24101106.7,3
7328,Pietersburg,29.709,-23.93,147268,ZAF,South,347918.9607,1
1377,Auchi,6.25,7.082,146838,NGA,West,3318714.488,3
5739,Marsa Matruh,27.27,31.35,146677,EGY,North,86508.72047,2
6510,Naivasha,36.44,-0.787,146593,KEN,East,865190.4975,1
249,Agbor,6.203,6.239,146486,NGA,West,7371768.288,6
2435,Chipata,32.644,-13.633,145917,ZMB,East,32100.02853,3
4117,Isiro,27.611,2.775,145000,COD,Central,42316.34953,4
5333,Luanshya,28.43,-13.147,144798,ZMB,East,326394.2173,1
1931,Birkat al-Sab,31.088,30.641,144683,EGY,North,24393579.49,5
7883,Settat,-7.622,32.996,144316,MAR,North,1964924.371,4
3700,Hadejia,10.04,12.456,144110,NGA,West,177157.9691,4
2099,Boudjima,4.29,36.804,144072,DZA,North,933094.2809,4
7363,Port-Gentil,8.77,-0.744,143682,GAB,Central,24508.09137,2
3115,Ennerdale,27.84,-26.404,143505,ZAF,South,4570321.668,2
4550,Kara,1.162,9.599,143103,TGO,West,91739.08718,2
1272,Arba Minch,37.554,6.034,142900,ETH,East,90144.7255,2
4200,Jerba Houmet Souk,10.987,33.812,142650,TUN,North,17713.2075,1
2085,Bou Saada,4.179,35.21,142484,DZA,North,792903.2717,4
4414,Kairouan,10.093,35.674,141853,TUN,North,758432.4198,4
3821,Hoima,31.341,1.472,140877,UGA,East,47602.06497,1
1842,Berrechid,-7.587,33.255,140654,MAR,North,10402649.05,8
8760,Umtata Central,28.71,-31.661,140556,ZAF,South,37355.92331,1
3099,Empumalanga,30.658,-29.822,140472,ZAF,South,3970927.166,4
2740,Dikirnis,31.606,31.071,140218,EGY,North,3273904.209,4
2764,Diourbel,-16.228,14.655,139984,SEN,West,798515.8223,3
306,Aïn Beida,7.384,35.791,139956,DZA,North,1011491.389,4
6261,Motherwell,25.586,-33.798,139195,ZAF,South,3876106.265,2
5741,Marsafa & Kafr Ahmad Hashish,31.298,30.4,138986,EGY,North,51513053.71,6
4944,Koidu,-10.955,8.635,138364,SLE,West,33141.98078,2
7708,Samalut,30.709,28.313,138287,EGY,North,2424608.903,3
5300,Lodja,23.606,-3.505,138000,COD,Central,13249.01065,2
2517,Cyangugu,28.913,-2.47,137940,RWA,East,168699.2402,3
5198,Laghouat,2.868,33.8,137599,DZA,North,319622.1107,3
5215,Langtang,9.797,9.16,137340,NGA,West,175410.0242,3
8468,Thembisile,28.798,-25.415,136792,ZAF,South,62339.3312,1
5593,Malakal,31.665,9.527,136700,SSD,East,8383.050107,2
561,al-Burg,31.076,31.561,136210,EGY,North,3134672.072,4
6215,Monastir,10.813,35.72,136171,TUN,North,3710374.654,3
7122,Oron,8.236,4.786,136007,NGA,West,230762.4542,1
3054,El Khroub,6.704,36.257,135992,DZA,North,4269313.28,5
5700,Manzini,31.297,-26.455,135985,SWZ,South,253021.6564,2
4207,Jijel,5.762,36.807,135725,DZA,North,2137307.766,2
9118,Zalingey,23.464,12.911,135500,SDN,North,104617.4524,2
8796,Usim,31.136,30.119,135475,EGY,North,31470189.16,6
3819,Ho,0.475,6.607,135349,GHA,West,145663.5682,4
6689,Ngandajika,23.956,-6.737,135000,COD,Central,283530.4688,3
4850,Kindia,-12.854,10.043,134875,GIN,West,338570.3733,3
4089,Iringa,35.68,-7.77,134355,TZA,East,124517.6392,3
4430,Kakum,9.146,6.617,134334,NGA,West,36341.63451,1
1621,Bani Mazar,30.797,28.497,134178,EGY,North,6406487.091,4
8290,Tahoua,5.257,14.886,134126,NER,West,45611.9098,2
1748,Bechar,-2.214,31.611,134013,DZA,North,9327.240769,2
4746,Khemisset,-6.074,33.821,133776,MAR,North,5051467.685,4
3627,Guelma,7.423,36.457,133673,DZA,North,736670.0567,4
347,Aïn Oussera,2.897,35.449,133508,DZA,North,458085.5094,4
7986,Shirbin,31.523,31.196,133363,EGY,North,6174985.929,4
9024,Wundyani,38.357,-3.414,133219,KEN,East,126468.7696,2
8474,Thika,37.079,-1.039,133089,KEN,East,5735195.495,5
3005,Ekpoma,6.14,6.737,132389,NGA,West,2750460.699,3
1961,Biu,12.186,10.61,132320,NGA,West,490325.5417,5
127,Abu Zabal,31.378,30.289,132148,EGY,North,7568151.851,5
5751,Mascara,0.135,35.394,132104,DZA,North,1711890.836,7
6313,Mtubatuba,32.332,-28.396,131994,ZAF,South,176010.1452,1
4405,Kahama,32.605,-3.83,131939,TZA,East,12768.60938,1
7575,Rukungiri,29.977,-0.802,131495,UGA,East,33062.6332,1
6799,Nkongsamba,9.934,4.962,131159,CMR,Central,289373.5035,1
609,al-Fikriyya,30.819,27.924,130875,EGY,North,2244067.082,2
1354,Atbara,33.991,17.73,130415,SDN,North,364770.0165,2
1389,Aweil,27.366,8.749,130100,SSD,East,9561.386546,3
5254,Lenasia,27.844,-26.33,130057,ZAF,South,26077868.79,10
6851,Nouadhibou,-17.034,20.956,129573,MRT,West,5184.904673,2
1454,Badagry,2.897,6.43,129320,NGA,West,1376596.092,2
5107,Kum Hamada,30.674,30.772,128556,EGY,North,742093.7243,1
5063,Ksar El Kebir,-5.906,35.006,128192,MAR,North,1043110.327,2
8427,Techiman,-1.939,7.593,127596,GHA,West,616753.6214,4
9020,Wukari,9.775,7.869,127140,NGA,West,145665.0177,2
1110,al-Wasta,31.207,29.348,126590,EGY,North,8184984.664,4
5221,Larache,-6.149,35.181,126442,MAR,North,816964.1191,2
4491,Kamuli,33.103,0.92,125919,UGA,East,54886.86625,1
8159,Solwezi,26.404,-12.171,125740,ZMB,East,31745.19836,2
5480,Magbon,3.074,6.533,125163,NGA,West,3291586.998,2
4119,Isiu,3.585,6.674,124826,NGA,West,6656971.724,2
7369,Potchefstroom Central,27.1,-26.704,124791,ZAF,South,1873308.383,5
7199,Oulad Teima,-9.22,30.409,124747,MAR,North,745519.3267,2
2480,Cidade de Maxixe,35.329,-23.876,124675,MOZ,East,67654.28232,2
7092,Ondjiva,15.73,-17.073,124575,AGO,Central,6091.83898,2
2462,Chuko,38.615,7.05,124458,ETH,East,272540.6571,1
27,Abeche,20.827,13.822,124449,TCD,Central,60878.02905,2
6774,Njeru,33.157,0.436,124067,UGA,East,3846073.64,2
5482,Maghagha,30.847,28.653,123895,EGY,North,2632535.457,3
2294,Buwenge,33.189,0.614,123499,UGA,East,328716.0655,2
429,Akwanga,8.41,8.915,123383,NGA,West,1950565.906,4
2311,Caala,15.559,-12.852,123000,AGO,Central,826292.4155,3
9197,Zuru,5.244,11.426,122854,NGA,West,85047.96778,4
5643,Mandera [KEN],41.825,3.94,122416,KEN,East,8767.146843,2
5289,Lisala,21.516,2.177,122000,COD,Central,74175.23763,3
7984,Shinyanga,33.417,-3.666,121984,TZA,East,169981.0845,2
4589,Kasama,31.191,-10.227,121940,ZMB,East,6886.75468,3
2977,Egume,7.183,7.486,121875,NGA,West,473551.3727,4
2187,Bugembe,33.734,0.545,121714,UGA,East,70099.93268,1
8189,Souk El Khemis,4.003,36.599,121333,DZA,North,493061.4531,2
6172,Moanda,12.366,-5.925,121000,COD,Central,4357.049248,2
3889,Idku,30.297,31.308,120912,EGY,North,6899882.198,2
4227,Jouberton,26.603,-26.895,120548,ZAF,South,1877123.333,2
1303,Arzew,-0.329,35.832,120285,DZA,North,1272610.541,1
2001,Bohlabela,31.223,-24.947,120264,ZAF,South,101152.089,1
3628,Guelmim,-10.054,28.987,120211,MAR,North,80033.66689,4
7124,Oru,3.919,6.946,119980,NGA,West,2821385.939,2
234,Agadez,7.978,16.966,119502,NER,West,84124.43032,4
820,al-Manaqil,32.986,14.243,119372,SDN,North,170040.6429,2
4751,Khenifra,-5.662,32.94,118799,MAR,North,291800.2796,3
5277,Limbe,9.204,4.038,118637,CMR,Central,1191326.724,3
6656,Nelspruit (B),31.128,-25.156,118284,ZAF,South,106125.9151,1
227,Aflou,2.097,34.114,117439,DZA,North,100351.3216,3
8328,Tamanrasset,5.535,22.786,117403,DZA,North,80220.39403,2
7009,Oicha,29.525,0.704,117000,COD,Central,471714.3852,2
5180,Kyela Mjini,33.886,-9.637,116990,TZA,East,1588.604284,1
1314,Asela,39.13,7.961,116636,ETH,East,230897.6527,2
4846,Kinazi,29.908,-2.205,116407,RWA,East,379345.8512,1
6654,Nekemte,36.558,9.089,116365,ETH,East,36848.51376,2
2055,Boosaaso,49.188,11.262,116100,SOM,East,1431.814531,1
1222,Ankpa,7.629,7.415,116073,NGA,West,556130.5213,3
5362,Lugazi,33.038,0.321,116013,UGA,East,443237.6919,1
7451,Qus,32.761,25.914,115957,EGY,North,1001096.957,2
8149,Sokode,1.13,8.993,115759,TGO,West,144375.6132,4
7607,Sabha,14.438,27.023,115165,LBY,North,3828.598816,6
3963,Ijebu Igbo,4.001,6.972,115115,NGA,West,1008125.809,2
5854,Mbanza-Ngungu,14.868,-5.248,115000,COD,Central,737589.2867,3
7012,Ojikwa,5.661,5.948,114840,NGA,West,3775415.023,3
2180,Buea,9.296,4.152,114428,CMR,Central,1801607.125,3
4105,Isara,3.676,6.966,114189,NGA,West,2377022.59,2
5746,Masama,37.166,-3.215,114135,TZA,East,236682.4615,1
3126,Epe,3.995,6.607,114087,NGA,West,1280360.314,2
5348,Lucapa,20.722,-8.442,113737,AGO,Central,1508.009319,1
4692,Keffi,7.888,8.849,113545,NGA,West,2240901.839,5
7598,Rwimiyaga,30.406,-1.19,113435,RWA,East,12933.28417,2
4296,Kafanchan,8.295,9.584,113366,NGA,West,131121.9287,1
7430,Qillin,30.801,31.067,113190,EGY,North,506913.4902,1
5966,Messaad,3.5,34.163,113095,DZA,North,143395.6396,3
2167,Brikama,-16.637,13.25,112933,GMB,West,812253.6617,1
4989,Kontagora,5.472,10.402,112868,NGA,West,474504.09,4
7798,Sasolburg Central,27.851,-26.838,112702,ZAF,South,2871902.975,2
3144,Esikhawini,31.914,-28.886,112668,ZAF,South,225631.8364,1
7113,Ore,4.89,6.754,112503,NGA,West,6693055.641,4
8331,Tambacounda,-13.666,13.778,112332,SEN,West,106048.0617,3
4656,Katsina Ala,9.293,7.172,112280,NGA,West,1161169.462,3
3277,Franceville,13.6,-1.622,111979,GAB,Central,22645.56919,3
8162,Somanya,-0.002,6.125,111948,GHA,West,558691.4516,3
426,Akungba,5.733,7.458,111750,NGA,West,1299009.64,2
1835,Berekum,-2.577,7.448,111449,GHA,West,330536.1894,3
2264,Bushbuckridge,31.043,-24.623,111433,ZAF,South,220083.0251,2
6565,Nasir (Bush),31.129,29.146,111328,EGY,North,7112326.339,3
7370,Potgietersrus Central,28.955,-24.141,110979,ZAF,South,328453.1294,2
1281,Argungu,4.539,12.735,110865,NGA,West,136189.214,3
5011,Koudougou,-2.362,12.261,110857,BFA,West,696888.1809,4
1840,Berkane,-2.325,34.921,110287,MAR,North,1736972.443,3
6700,Ngeruka,30.05,-2.307,110231,RWA,East,130533.9376,2
6195,Moi's Bridge,35.092,0.839,110205,KEN,East,1527943.74,2
5668,Mankesim,-1.032,5.234,110072,GHA,West,351426.44,1
5837,Mbabane,31.157,-26.362,109873,SWZ,South,255980.9145,2
2485,Cidade de Pemba,40.545,-13.01,109729,MOZ,East,47632.30748,2
3306,Gabela,14.379,-10.853,109675,AGO,Central,62294.28734,2
2641,Daura,8.322,13.029,109606,NGA,West,503896.8116,4
6905,Nyamata,30.089,-2.158,109538,RWA,East,745202.0294,2
5325,Louga,-16.226,15.618,109250,SEN,West,59111.33315,1
8553,Tolga,5.436,34.721,109191,DZA,North,631390.5636,3
7013,Oju,8.424,6.855,109060,NGA,West,542378.6552,3
7794,Sarh,18.387,9.144,109050,TCD,Central,14398.37431,4
4463,Kaltungo,11.316,9.807,108638,NGA,West,356451.8265,2
2786,Divo,-5.364,5.833,108316,CIV,West,144305.8389,2
28,Abengourou,-3.497,6.74,108296,CIV,West,59910.63418,3
7088,Omuo Ekiti,5.723,7.747,108183,NGA,West,2060903.618,4
4441,Kalangalala (Geita),32.23,-2.893,107975,TZA,East,248391.9173,2
7149,Otukpa,7.645,7.103,107903,NGA,West,300027.1907,2
3028,El Bayadh,1.021,33.679,107586,DZA,North,50658.46657,3
4653,Katoro,31.927,-3.004,107518,TZA,East,80500.45655,1
5444,Madibeng B,27.833,-25.464,107303,ZAF,South,284118.8702,1
6626,Ndjamena/Kousséri [CMR],15.015,12.085,107276,CMR,Central,95511.28368,4
5172,Kwekwe,29.814,-18.919,106927,ZWE,East,676094.9373,4
3278,Francistown,27.511,-21.172,106823,BWA,South,19326.44097,3
185,Adigrat,39.467,14.302,106169,ETH,East,100598.8574,3
3820,Hohoe,0.479,7.159,106138,GHA,West,85047.96374,2
3368,Gao,-0.04,16.265,105890,MLI,West,39181.44511,3
8675,Tunduma,32.764,-9.321,105878,TZA,East,1188826.818,3
6924,Nzahaha,28.936,-2.595,105875,RWA,East,1292.953612,1
63,Abshaway,30.683,29.374,105683,EGY,North,3661010.579,2
1595,Bani Adiyyat,30.947,27.234,105602,EGY,North,866750.6655,2
7659,Sahil Silim,31.344,27.065,105454,EGY,North,4220844.63,3
4902,Kissidougou,-10.094,9.193,105420,GIN,West,65581.33669,3
8379,Taourirt,-2.899,34.408,105404,MAR,North,328245.5599,3
2296,Buyanga,33.571,0.633,105256,UGA,East,236758.6691,1
7005,Ogwashi Uku,6.522,6.183,105064,NGA,West,350221.1452,1
5151,KwaGuqa/Hlalanikahle/Vosman,29.1,-25.853,105030,ZAF,South,3020618.309,3
1299,Aru,30.83,2.843,105000,COD,Central,1744.451868,1
4618,Kasulu Mjini,30.11,-4.569,104885,TZA,East,62357.73228,2
4900,Kismaayo,42.543,-0.351,104400,SOM,East,49468.79013,2
6281,Mpama/Likoswe UA,35.13,-15.742,104215,MWI,East,929734.2762,1
8183,Soubre,-6.59,5.784,103999,CIV,West,95853.77095,2
3276,Fquih Ben Salah,-6.69,32.501,103662,MAR,North,526686.6616,2
4601,Kasese,30.112,0.207,103605,UGA,East,197626.7886,2
3847,Hush Isa,30.319,30.934,103400,EGY,North,486855.8045,1
607,al-Fashn,30.903,28.831,103310,EGY,North,800936.8766,2
8112,Singida,34.761,-4.815,103302,TZA,East,85591.93752,4
1669,Baraka,29.089,-4.074,103000,COD,Central,35371.45899,2
384,Ajdabiya,20.221,30.755,102830,LBY,North,138157.0561,4
5038,Kpalime,0.636,6.914,102763,TGO,West,133911.9171,2
3412,Gatukuyu,36.943,-0.954,102682,KEN,East,1155302.599,1
8043,Sidi Amar,7.733,36.808,102481,DZA,North,3617497.871,4
4377,Kafr Saqr,31.659,30.823,102470,EGY,North,1582227.203,1
2079,Botshabelo (A),26.731,-29.266,102374,ZAF,South,251191.3112,1
2661,Debre Brehan,39.511,9.666,102100,ETH,East,312913.065,2
5076,Kuje,7.224,8.883,102006,NGA,West,600252.5441,1
4255,Kabinda,24.479,-6.129,102000,COD,Central,83395.25772,3
5678,Mansa,28.891,-11.206,101963,ZMB,East,5380.485406,3
6889,Numan,12.036,9.455,101955,NGA,West,807900.675,3
1624,Bani Muhammadiyyat,31.077,27.3,101951,EGY,North,850167.7044,1
2461,Chuka,37.69,-0.349,101911,KEN,East,376794.0075,1
60,Abraka,6.108,5.79,101811,NGA,West,482657.6233,1
7453,Qutur,30.952,30.976,101693,EGY,North,9309644.871,3
272,Agona Swedru,-0.698,5.531,101476,GHA,West,1207329.37,4
8655,Tubruq,23.93,32.076,101335,LBY,North,26822.72451,3
5456,Madiseng,30.323,-24.586,101192,ZAF,South,56735.27007,1
6178,Modjadji,30.232,-23.643,101159,ZAF,South,102363.4621,1
3291,Fungurume,26.316,-10.617,101000,COD,Central,515005.8343,2
8897,Vuhovi,29.398,0.187,101000,COD,Central,333779.2589,1
6777,Njobbore/Wuro Tammai,12.475,9.309,100854,NGA,West,2620625.733,2
4919,Kitui,38.009,-1.416,100805,KEN,East,68442.80837,2
2348,Cela,15.121,-11.363,100437,AGO,Central,127538.6981,2
4970,Kombolcha,39.726,11.078,100249,ETH,East,826584.8075,3
4289,Kadoma,29.913,-18.336,100215,ZWE,East,314517.2475,2
3999,Ikot Offiong,8.4240997,4.9366714,99900,NGA,West,1202768.194,2
759,al-Karnak,31.9777988,26.0652686,99529,EGY,North,91727.5367,1
1581,Banfora,-4.7620877,10.6442768,99401,BFA,West,208612.3353,2
3365,Ganye,12.0818442,8.420598,99187,NGA,West,41621.28541,2
5484,Maghnia,-1.7585168,34.8439091,99160,DZA,North,672713.4326,2
8090,Siguiri,-9.1683858,11.4097542,99000,GIN,West,69807.48008,2
2838,Doma,8.35674,8.3923839,98963,NGA,West,412145.5511,2
9005,Wirdan,30.8829065,30.3498031,98782,EGY,North,4139392.457,2
5189,Labé,-12.2875978,11.3186798,98359,GIN,West,24178.22688,3
8458,Tessenei,36.6591616,15.104897,98300,ERI,East,43753.29569,3
8716,Uitenhage,25.4298064,-33.7507465,98105,ZAF,South,1663213.039,2
4764,Ki Li Fi,39.8838419,-3.5208769,98078,KEN,East,450554.2288,2
2656,Debere Markos,37.728508,10.3359055,97800,ETH,East,188842.2402,2
3052,El Kelaa des Sraghna,-7.3933878,32.0558514,97585,MAR,North,389510.1244,2
5152,Kwale,6.4376654,5.7444549,97554,NGA,West,107052.9437,2
6726,Nguru,10.4485092,12.8680074,97440,NGA,West,79016.56293,3
2835,Dolisie,12.6982829,-4.1761473,97291,COG,Central,134497.8261,2
542,al-Bayda',21.7571421,32.7734126,97220,LBY,North,39885.15737,4
2482,Cidade de Montepuez,38.9960084,-13.1293905,96851,MOZ,East,7050.188105,2
3180,Ezzamgbo,7.9650524,6.3993867,96610,NGA,West,3367306.093,2
3318,Gafsa,8.7955132,34.4342959,96595,TUN,North,707609.5547,1
5992,Middelburg B,29.4596211,-25.7487708,96496,ZAF,South,1689975.218,2
6551,Nanyuky,37.0881867,0.0206083,96186,KEN,East,831893.2311,2
7182,Oued Zem,-6.5805105,32.8654561,96173,MAR,North,534585.7745,2
5396,Luputa,23.7228245,-7.1618753,96000,COD,Central,374352.9779,3
3765,Hassi Bahbah,3.0271574,35.0753546,95505,DZA,North,322963.1046,3
6396,Muramwiya,29.6774968,-3.2689811,95479,BDI,East,264336.6175,2
8527,Tissemsilt,1.8110693,35.6082135,95416,DZA,North,179346.5486,3
3985,Ikole,5.536772,7.8038474,95345,NGA,West,947236.6146,2
6649,Negage,15.2699895,-7.770946,95274,AGO,Central,48837.11609,2
4015,Ile Oluji,4.8686828,7.2304643,95207,NGA,West,1046705.137,3
1832,Berbérati,15.7897538,4.2596871,95164,CAF,Central,11263.70317,3
2047,Bonon,-6.0459244,6.926548,95086,CIV,West,582967.6538,2
1846,Bertoua,13.6858599,4.5776215,94539,CMR,Central,86245.41379,2
8072,Sidi Slimane,-5.9293443,34.2595994,94218,MAR,North,736706.2213,2
2926,Dyarb Nigm,31.4603201,30.7694202,94217,EGY,North,5068063.09,2
3634,Guercif,-3.3405961,34.2312775,94078,MAR,North,276533.7445,3
5673,Manono,27.4208473,-7.3000438,94000,COD,Central,10059.62904,2
7157,Ouahigouya,-2.4067621,13.5426977,93925,BFA,West,103967.2119,3
7366,Porto Amboim,13.7602065,-10.7307322,93895,AGO,Central,165334.3301,3
2106,Bougara,3.2095579,36.5200052,93741,DZA,North,1430305.775,2
9067,Yei,30.676621,4.091666,93700,SSD,East,26860.7913,3
3134,Errachidia,-4.4464186,31.9189052,93666,MAR,North,28799.49624,3
2664,Debretabor,38.0085611,11.8562113,93594,ETH,East,142720.4496,2
5898,Mechria,-0.2752904,33.542819,93290,DZA,North,56823.75094,3
7374,Pouytenga,-0.4326843,12.2567234,93114,BFA,West,10047.54103,2
1687,Barika,5.3851279,35.3961052,93013,DZA,North,257381.057,2
2897,Duekoue,-7.343887,6.7455041,92775,CIV,West,243728.3309,3
2513,Cubal,14.2526585,-13.0435762,92626,AGO,Central,63714.11883,2
4324,Kafr al-Hag Shirbini,31.4568779,31.3486233,92581,EGY,North,2485785.54,2
4250,Kabba,6.0571247,7.8222595,92492,NGA,West,891813.3762,3
